year,state,state_po,county,FIPS,office,candidate,party,candidatevotes,totalvotes,version
2016,Texas,TX,Leon,48289.0,President,Hillary Clinton,democrat,909.0,7439,20191203
2016,Texas,TX,Leon,48289.0,President,Donald Trump,republican,6391.0,7439,20191203
2016,Texas,TX,Leon,48289.0,President,Other,,139.0,7439,20191203
2016,Texas,TX,Liberty,48291.0,President,Hillary Clinton,democrat,4862.0,24267,20191203
2016,Texas,TX,Liberty,48291.0,President,Donald Trump,republican,18892.0,24267,20191203
2016,Texas,TX,Liberty,48291.0,President,Other,,513.0,24267,20191203
2016,Texas,TX,Limestone,48293.0,President,Hillary Clinton,democrat,1778.0,7739,20191203
2016,Texas,TX,Limestone,48293.0,President,Donald Trump,republican,5796.0,7739,20191203
2016,Texas,TX,Limestone,48293.0,President,Other,,165.0,7739,20191203
2016,Texas,TX,Lipscomb,48295.0,President,Hillary Clinton,democrat,135.0,1332,20191203
2016,Texas,TX,Lipscomb,48295.0,President,Donald Trump,republican,1159.0,1332,20191203
2016,Texas,TX,Lipscomb,48295.0,President,Other,,38.0,1332,20191203
2016,Texas,TX,Live Oak,48297.0,President,Hillary Clinton,democrat,742.0,4302,20191203
2016,Texas,TX,Live Oak,48297.0,President,Donald Trump,republican,3464.0,4302,20191203
2016,Texas,TX,Live Oak,48297.0,President,Other,,96.0,4302,20191203
2016,Texas,TX,Llano,48299.0,President,Hillary Clinton,democrat,1825.0,10447,20191203
2016,Texas,TX,Llano,48299.0,President,Donald Trump,republican,8299.0,10447,20191203
2016,Texas,TX,Llano,48299.0,President,Other,,323.0,10447,20191203
2016,Texas,TX,Loving,48301.0,President,Hillary Clinton,democrat,4.0,65,20191203
2016,Texas,TX,Loving,48301.0,President,Donald Trump,republican,58.0,65,20191203
2016,Texas,TX,Loving,48301.0,President,Other,,3.0,65,20191203
2016,Texas,TX,Lubbock,48303.0,President,Hillary Clinton,democrat,28023.0,99013,20191203
2016,Texas,TX,Lubbock,48303.0,President,Donald Trump,republican,65651.0,99013,20191203
2016,Texas,TX,Lubbock,48303.0,President,Other,,5339.0,99013,20191203
2016,Texas,TX,Lynn,48305.0,President,Hillary Clinton,democrat,403.0,2009,20191203
2016,Texas,TX,Lynn,48305.0,President,Donald Trump,republican,1546.0,2009,20191203
2016,Texas,TX,Lynn,48305.0,President,Other,,60.0,2009,20191203
2016,Texas,TX,McCulloch,48307.0,President,Hillary Clinton,democrat,482.0,3103,20191203
2016,Texas,TX,McCulloch,48307.0,President,Donald Trump,republican,2552.0,3103,20191203
2016,Texas,TX,McCulloch,48307.0,President,Other,,69.0,3103,20191203
2016,Texas,TX,McLennan,48309.0,President,Hillary Clinton,democrat,27063.0,79075,20191203
2016,Texas,TX,McLennan,48309.0,President,Donald Trump,republican,48260.0,79075,20191203
2016,Texas,TX,McLennan,48309.0,President,Other,,3752.0,79075,20191203
2016,Texas,TX,McMullen,48311.0,President,Hillary Clinton,democrat,40.0,499,20191203
2016,Texas,TX,McMullen,48311.0,President,Donald Trump,republican,454.0,499,20191203
2016,Texas,TX,McMullen,48311.0,President,Other,,5.0,499,20191203
2016,Texas,TX,Madison,48313.0,President,Hillary Clinton,democrat,881.0,4289,20191203
2016,Texas,TX,Madison,48313.0,President,Donald Trump,republican,3351.0,4289,20191203
2016,Texas,TX,Madison,48313.0,President,Other,,57.0,4289,20191203
2016,Texas,TX,Marion,48315.0,President,Hillary Clinton,democrat,1165.0,4238,20191203
2016,Texas,TX,Marion,48315.0,President,Donald Trump,republican,2983.0,4238,20191203
2016,Texas,TX,Marion,48315.0,President,Other,,90.0,4238,20191203
2016,Texas,TX,Martin,48317.0,President,Hillary Clinton,democrat,266.0,1762,20191203
2016,Texas,TX,Martin,48317.0,President,Donald Trump,republican,1455.0,1762,20191203
2016,Texas,TX,Martin,48317.0,President,Other,,41.0,1762,20191203
2016,Texas,TX,Mason,48319.0,President,Hillary Clinton,democrat,354.0,2057,20191203
2016,Texas,TX,Mason,48319.0,President,Donald Trump,republican,1656.0,2057,20191203
2016,Texas,TX,Mason,48319.0,President,Other,,47.0,2057,20191203
2016,Texas,TX,Matagorda,48321.0,President,Hillary Clinton,democrat,3500.0,12196,20191203
2016,Texas,TX,Matagorda,48321.0,President,Donald Trump,republican,8366.0,12196,20191203
2016,Texas,TX,Matagorda,48321.0,President,Other,,330.0,12196,20191203
2016,Texas,TX,Maverick,48323.0,President,Hillary Clinton,democrat,10397.0,13588,20191203
2016,Texas,TX,Maverick,48323.0,President,Donald Trump,republican,2816.0,13588,20191203
2016,Texas,TX,Maverick,48323.0,President,Other,,375.0,13588,20191203
2016,Texas,TX,Medina,48325.0,President,Hillary Clinton,democrat,4634.0,17246,20191203
2016,Texas,TX,Medina,48325.0,President,Donald Trump,republican,12085.0,17246,20191203
2016,Texas,TX,Medina,48325.0,President,Other,,527.0,17246,20191203
2016,Texas,TX,Menard,48327.0,President,Hillary Clinton,democrat,154.0,864,20191203
2016,Texas,TX,Menard,48327.0,President,Donald Trump,republican,682.0,864,20191203
2016,Texas,TX,Menard,48327.0,President,Other,,28.0,864,20191203
2016,Texas,TX,Midland,48329.0,President,Hillary Clinton,democrat,10025.0,49212,20191203
2016,Texas,TX,Midland,48329.0,President,Donald Trump,republican,36973.0,49212,20191203
2016,Texas,TX,Midland,48329.0,President,Other,,2214.0,49212,20191203
2016,Texas,TX,Milam,48331.0,President,Hillary Clinton,democrat,2051.0,8664,20191203
2016,Texas,TX,Milam,48331.0,President,Donald Trump,republican,6364.0,8664,20191203
2016,Texas,TX,Milam,48331.0,President,Other,,249.0,8664,20191203
2016,Texas,TX,Mills,48333.0,President,Hillary Clinton,democrat,243.0,2245,20191203
2016,Texas,TX,Mills,48333.0,President,Donald Trump,republican,1951.0,2245,20191203
2016,Texas,TX,Mills,48333.0,President,Other,,51.0,2245,20191203
2016,Texas,TX,Mitchell,48335.0,President,Hillary Clinton,democrat,354.0,2196,20191203
2016,Texas,TX,Mitchell,48335.0,President,Donald Trump,republican,1780.0,2196,20191203
2016,Texas,TX,Mitchell,48335.0,President,Other,,62.0,2196,20191203
2016,Texas,TX,Montague,48337.0,President,Hillary Clinton,democrat,885.0,8604,20191203
2016,Texas,TX,Montague,48337.0,President,Donald Trump,republican,7526.0,8604,20191203
2016,Texas,TX,Montague,48337.0,President,Other,,193.0,8604,20191203
2016,Texas,TX,Montgomery,48339.0,President,Hillary Clinton,democrat,45835.0,204632,20191203
2016,Texas,TX,Montgomery,48339.0,President,Donald Trump,republican,150314.0,204632,20191203
2016,Texas,TX,Montgomery,48339.0,President,Other,,8483.0,204632,20191203
2016,Texas,TX,Moore,48341.0,President,Hillary Clinton,democrat,1098.0,5284,20191203
2016,Texas,TX,Moore,48341.0,President,Donald Trump,republican,3977.0,5284,20191203
2016,Texas,TX,Moore,48341.0,President,Other,,209.0,5284,20191203
2016,Texas,TX,Morris,48343.0,President,Hillary Clinton,democrat,1425.0,4973,20191203
2016,Texas,TX,Morris,48343.0,President,Donald Trump,republican,3446.0,4973,20191203
2016,Texas,TX,Morris,48343.0,President,Other,,102.0,4973,20191203
2016,Texas,TX,Motley,48345.0,President,Hillary Clinton,democrat,40.0,615,20191203
2016,Texas,TX,Motley,48345.0,President,Donald Trump,republican,566.0,615,20191203
2016,Texas,TX,Motley,48345.0,President,Other,,9.0,615,20191203
2016,Texas,TX,Nacogdoches,48347.0,President,Hillary Clinton,democrat,6846.0,22622,20191203
2016,Texas,TX,Nacogdoches,48347.0,President,Donald Trump,republican,14771.0,22622,20191203
2016,Texas,TX,Nacogdoches,48347.0,President,Other,,1005.0,22622,20191203
2016,Texas,TX,Navarro,48349.0,President,Hillary Clinton,democrat,4002.0,16433,20191203
2016,Texas,TX,Navarro,48349.0,President,Donald Trump,republican,11994.0,16433,20191203
2016,Texas,TX,Navarro,48349.0,President,Other,,437.0,16433,20191203
2016,Texas,TX,Newton,48351.0,President,Hillary Clinton,democrat,1156.0,5534,20191203
2016,Texas,TX,Newton,48351.0,President,Donald Trump,republican,4288.0,5534,20191203
2016,Texas,TX,Newton,48351.0,President,Other,,90.0,5534,20191203
2016,Texas,TX,Nolan,48353.0,President,Hillary Clinton,democrat,1029.0,4857,20191203
2016,Texas,TX,Nolan,48353.0,President,Donald Trump,republican,3552.0,4857,20191203
2016,Texas,TX,Nolan,48353.0,President,Other,,276.0,4857,20191203
2016,Texas,TX,Nueces,48355.0,President,Hillary Clinton,democrat,49198.0,104405,20191203
2016,Texas,TX,Nueces,48355.0,President,Donald Trump,republican,50766.0,104405,20191203
2016,Texas,TX,Nueces,48355.0,President,Other,,4441.0,104405,20191203
2016,Texas,TX,Ochiltree,48357.0,President,Hillary Clinton,democrat,274.0,3002,20191203
2016,Texas,TX,Ochiltree,48357.0,President,Donald Trump,republican,2628.0,3002,20191203
2016,Texas,TX,Ochiltree,48357.0,President,Other,,100.0,3002,20191203
2016,Texas,TX,Oldham,48359.0,President,Hillary Clinton,democrat,78.0,948,20191203
2016,Texas,TX,Oldham,48359.0,President,Donald Trump,republican,850.0,948,20191203
2016,Texas,TX,Oldham,48359.0,President,Other,,20.0,948,20191203
2016,Texas,TX,Orange,48361.0,President,Hillary Clinton,democrat,5735.0,32000,20191203
2016,Texas,TX,Orange,48361.0,President,Donald Trump,republican,25513.0,32000,20191203
2016,Texas,TX,Orange,48361.0,President,Other,,752.0,32000,20191203
2016,Texas,TX,Palo Pinto,48363.0,President,Hillary Clinton,democrat,1708.0,10270,20191203
2016,Texas,TX,Palo Pinto,48363.0,President,Donald Trump,republican,8284.0,10270,20191203
2016,Texas,TX,Palo Pinto,48363.0,President,Other,,278.0,10270,20191203
2016,Texas,TX,Panola,48365.0,President,Hillary Clinton,democrat,1835.0,10416,20191203
2016,Texas,TX,Panola,48365.0,President,Donald Trump,republican,8445.0,10416,20191203
2016,Texas,TX,Panola,48365.0,President,Other,,136.0,10416,20191203
2016,Texas,TX,Parker,48367.0,President,Hillary Clinton,democrat,8344.0,56817,20191203
2016,Texas,TX,Parker,48367.0,President,Donald Trump,republican,46473.0,56817,20191203
2016,Texas,TX,Parker,48367.0,President,Other,,2000.0,56817,20191203
2016,Texas,TX,Parmer,48369.0,President,Hillary Clinton,democrat,485.0,2466,20191203
2016,Texas,TX,Parmer,48369.0,President,Donald Trump,republican,1915.0,2466,20191203
2016,Texas,TX,Parmer,48369.0,President,Other,,66.0,2466,20191203
2016,Texas,TX,Pecos,48371.0,President,Hillary Clinton,democrat,1554.0,4185,20191203
2016,Texas,TX,Pecos,48371.0,President,Donald Trump,republican,2468.0,4185,20191203
2016,Texas,TX,Pecos,48371.0,President,Other,,163.0,4185,20191203
2016,Texas,TX,Polk,48373.0,President,Hillary Clinton,democrat,4187.0,19852,20191203
2016,Texas,TX,Polk,48373.0,President,Donald Trump,republican,15176.0,19852,20191203
2016,Texas,TX,Polk,48373.0,President,Other,,489.0,19852,20191203
2016,Texas,TX,Potter,48375.0,President,Hillary Clinton,democrat,7657.0,28651,20191203
2016,Texas,TX,Potter,48375.0,President,Donald Trump,republican,19630.0,28651,20191203
2016,Texas,TX,Potter,48375.0,President,Other,,1364.0,28651,20191203
2016,Texas,TX,Presidio,48377.0,President,Hillary Clinton,democrat,1458.0,2208,20191203
2016,Texas,TX,Presidio,48377.0,President,Donald Trump,republican,652.0,2208,20191203
2016,Texas,TX,Presidio,48377.0,President,Other,,98.0,2208,20191203
2016,Texas,TX,Rains,48379.0,President,Hillary Clinton,democrat,628.0,4701,20191203
2016,Texas,TX,Rains,48379.0,President,Donald Trump,republican,3968.0,4701,20191203
2016,Texas,TX,Rains,48379.0,President,Other,,105.0,4701,20191203
2016,Texas,TX,Randall,48381.0,President,Hillary Clinton,democrat,8367.0,54305,20191203
2016,Texas,TX,Randall,48381.0,President,Donald Trump,republican,43462.0,54305,20191203
2016,Texas,TX,Randall,48381.0,President,Other,,2476.0,54305,20191203
2016,Texas,TX,Reagan,48383.0,President,Hillary Clinton,democrat,167.0,904,20191203
2016,Texas,TX,Reagan,48383.0,President,Donald Trump,republican,709.0,904,20191203
2016,Texas,TX,Reagan,48383.0,President,Other,,28.0,904,20191203
2016,Texas,TX,Real,48385.0,President,Hillary Clinton,democrat,262.0,1681,20191203
2016,Texas,TX,Real,48385.0,President,Donald Trump,republican,1382.0,1681,20191203
2016,Texas,TX,Real,48385.0,President,Other,,37.0,1681,20191203
2016,Texas,TX,Red River,48387.0,President,Hillary Clinton,democrat,1149.0,5161,20191203
2016,Texas,TX,Red River,48387.0,President,Donald Trump,republican,3926.0,5161,20191203
2016,Texas,TX,Red River,48387.0,President,Other,,86.0,5161,20191203
2016,Texas,TX,Reeves,48389.0,President,Hillary Clinton,democrat,1659.0,3184,20191203
2016,Texas,TX,Reeves,48389.0,President,Donald Trump,republican,1417.0,3184,20191203
2016,Texas,TX,Reeves,48389.0,President,Other,,108.0,3184,20191203
2016,Texas,TX,Refugio,48391.0,President,Hillary Clinton,democrat,1034.0,2948,20191203
2016,Texas,TX,Refugio,48391.0,President,Donald Trump,republican,1830.0,2948,20191203
2016,Texas,TX,Refugio,48391.0,President,Other,,84.0,2948,20191203
2016,Texas,TX,Roberts,48393.0,President,Hillary Clinton,democrat,20.0,554,20191203
2016,Texas,TX,Roberts,48393.0,President,Donald Trump,republican,524.0,554,20191203
2016,Texas,TX,Roberts,48393.0,President,Other,,10.0,554,20191203
2016,Texas,TX,Robertson,48395.0,President,Hillary Clinton,democrat,2203.0,7035,20191203
2016,Texas,TX,Robertson,48395.0,President,Donald Trump,republican,4668.0,7035,20191203
2016,Texas,TX,Robertson,48395.0,President,Other,,164.0,7035,20191203
2016,Texas,TX,Rockwall,48397.0,President,Hillary Clinton,democrat,9655.0,39948,20191203
2016,Texas,TX,Rockwall,48397.0,President,Donald Trump,republican,28451.0,39948,20191203
2016,Texas,TX,Rockwall,48397.0,President,Other,,1842.0,39948,20191203
2016,Texas,TX,Runnels,48399.0,President,Hillary Clinton,democrat,453.0,3782,20191203
2016,Texas,TX,Runnels,48399.0,President,Donald Trump,republican,3250.0,3782,20191203
2016,Texas,TX,Runnels,48399.0,President,Other,,79.0,3782,20191203
2016,Texas,TX,Rusk,48401.0,President,Hillary Clinton,democrat,3935.0,18994,20191203
2016,Texas,TX,Rusk,48401.0,President,Donald Trump,republican,14675.0,18994,20191203
2016,Texas,TX,Rusk,48401.0,President,Other,,384.0,18994,20191203
2016,Texas,TX,Sabine,48403.0,President,Hillary Clinton,democrat,614.0,4651,20191203
2016,Texas,TX,Sabine,48403.0,President,Donald Trump,republican,3998.0,4651,20191203
2016,Texas,TX,Sabine,48403.0,President,Other,,39.0,4651,20191203
2016,Texas,TX,San Augustine,48405.0,President,Hillary Clinton,democrat,910.0,3569,20191203
2016,Texas,TX,San Augustine,48405.0,President,Donald Trump,republican,2622.0,3569,20191203
2016,Texas,TX,San Augustine,48405.0,President,Other,,37.0,3569,20191203
2016,Texas,TX,San Jacinto,48407.0,President,Hillary Clinton,democrat,2038.0,10343,20191203
2016,Texas,TX,San Jacinto,48407.0,President,Donald Trump,republican,8059.0,10343,20191203
2016,Texas,TX,San Jacinto,48407.0,President,Other,,246.0,10343,20191203
2016,Texas,TX,San Patricio,48409.0,President,Hillary Clinton,democrat,7871.0,21656,20191203
2016,Texas,TX,San Patricio,48409.0,President,Donald Trump,republican,13030.0,21656,20191203
2016,Texas,TX,San Patricio,48409.0,President,Other,,755.0,21656,20191203
2016,Texas,TX,San Saba,48411.0,President,Hillary Clinton,democrat,293.0,2357,20191203
2016,Texas,TX,San Saba,48411.0,President,Donald Trump,republican,2025.0,2357,20191203
2016,Texas,TX,San Saba,48411.0,President,Other,,39.0,2357,20191203
2016,Texas,TX,Schleicher,48413.0,President,Hillary Clinton,democrat,208.0,1059,20191203
2016,Texas,TX,Schleicher,48413.0,President,Donald Trump,republican,821.0,1059,20191203
2016,Texas,TX,Schleicher,48413.0,President,Other,,30.0,1059,20191203
2016,Texas,TX,Scurry,48415.0,President,Hillary Clinton,democrat,733.0,5289,20191203
2016,Texas,TX,Scurry,48415.0,President,Donald Trump,republican,4410.0,5289,20191203
2016,Texas,TX,Scurry,48415.0,President,Other,,146.0,5289,20191203
2016,Texas,TX,Shackelford,48417.0,President,Hillary Clinton,democrat,103.0,1504,20191203
2016,Texas,TX,Shackelford,48417.0,President,Donald Trump,republican,1378.0,1504,20191203
2016,Texas,TX,Shackelford,48417.0,President,Other,,23.0,1504,20191203
2016,Texas,TX,Shelby,48419.0,President,Hillary Clinton,democrat,1758.0,9086,20191203
2016,Texas,TX,Shelby,48419.0,President,Donald Trump,republican,7179.0,9086,20191203
2016,Texas,TX,Shelby,48419.0,President,Other,,149.0,9086,20191203
2016,Texas,TX,Sherman,48421.0,President,Hillary Clinton,democrat,96.0,935,20191203
2016,Texas,TX,Sherman,48421.0,President,Donald Trump,republican,807.0,935,20191203
2016,Texas,TX,Sherman,48421.0,President,Other,,32.0,935,20191203
2016,Texas,TX,Smith,48423.0,President,Hillary Clinton,democrat,22300.0,84768,20191203
2016,Texas,TX,Smith,48423.0,President,Donald Trump,republican,58930.0,84768,20191203
2016,Texas,TX,Smith,48423.0,President,Other,,3538.0,84768,20191203
2016,Texas,TX,Somervell,48425.0,President,Hillary Clinton,democrat,541.0,3897,20191203
2016,Texas,TX,Somervell,48425.0,President,Donald Trump,republican,3206.0,3897,20191203
2016,Texas,TX,Somervell,48425.0,President,Other,,150.0,3897,20191203
2016,Texas,TX,Starr,48427.0,President,Hillary Clinton,democrat,9289.0,11740,20191203
2016,Texas,TX,Starr,48427.0,President,Donald Trump,republican,2224.0,11740,20191203
2016,Texas,TX,Starr,48427.0,President,Other,,227.0,11740,20191203
2016,Texas,TX,Stephens,48429.0,President,Hillary Clinton,democrat,348.0,3461,20191203
2016,Texas,TX,Stephens,48429.0,President,Donald Trump,republican,3034.0,3461,20191203
2016,Texas,TX,Stephens,48429.0,President,Other,,79.0,3461,20191203
2016,Texas,TX,Sterling,48431.0,President,Hillary Clinton,democrat,70.0,633,20191203
2016,Texas,TX,Sterling,48431.0,President,Donald Trump,republican,549.0,633,20191203
2016,Texas,TX,Sterling,48431.0,President,Other,,14.0,633,20191203
2016,Texas,TX,Stonewall,48433.0,President,Hillary Clinton,democrat,135.0,701,20191203
2016,Texas,TX,Stonewall,48433.0,President,Donald Trump,republican,555.0,701,20191203
2016,Texas,TX,Stonewall,48433.0,President,Other,,11.0,701,20191203
2016,Texas,TX,Sutton,48435.0,President,Hillary Clinton,democrat,313.0,1416,20191203
2016,Texas,TX,Sutton,48435.0,President,Donald Trump,republican,1075.0,1416,20191203
2016,Texas,TX,Sutton,48435.0,President,Other,,28.0,1416,20191203
2016,Texas,TX,Swisher,48437.0,President,Hillary Clinton,democrat,462.0,2204,20191203
2016,Texas,TX,Swisher,48437.0,President,Donald Trump,republican,1671.0,2204,20191203
2016,Texas,TX,Swisher,48437.0,President,Other,,71.0,2204,20191203
2016,Texas,TX,Tarrant,48439.0,President,Hillary Clinton,democrat,288392.0,668514,20191203
2016,Texas,TX,Tarrant,48439.0,President,Donald Trump,republican,345921.0,668514,20191203
2016,Texas,TX,Tarrant,48439.0,President,Other,,34201.0,668514,20191203
2016,Texas,TX,Taylor,48441.0,President,Hillary Clinton,democrat,10085.0,45759,20191203
2016,Texas,TX,Taylor,48441.0,President,Donald Trump,republican,33250.0,45759,20191203
2016,Texas,TX,Taylor,48441.0,President,Other,,2424.0,45759,20191203
2016,Texas,TX,Terrell,48443.0,President,Hillary Clinton,democrat,140.0,438,20191203
2016,Texas,TX,Terrell,48443.0,President,Donald Trump,republican,288.0,438,20191203
2016,Texas,TX,Terrell,48443.0,President,Other,,10.0,438,20191203
2016,Texas,TX,Terry,48445.0,President,Hillary Clinton,democrat,753.0,3355,20191203
2016,Texas,TX,Terry,48445.0,President,Donald Trump,republican,2459.0,3355,20191203
2016,Texas,TX,Terry,48445.0,President,Other,,143.0,3355,20191203
2016,Texas,TX,Throckmorton,48447.0,President,Hillary Clinton,democrat,84.0,808,20191203
2016,Texas,TX,Throckmorton,48447.0,President,Donald Trump,republican,715.0,808,20191203
2016,Texas,TX,Throckmorton,48447.0,President,Other,,9.0,808,20191203
2016,Texas,TX,Titus,48449.0,President,Hillary Clinton,democrat,2597.0,9419,20191203
