year,district,page,raw_row
2018,115,18,"['115', '24,682', '40.9 %', '35,148', '58.2 %', '531', '0.9 %', '28,920', '48.2 %', '29,811', '49.7 %', '1,285', '2.1 %', '25,436', '42.6 %', '32,723', '54.8 %', '1,546', '2.6 %', '24,579', '41.2 %']"
2018,116,18,"['116', '14,583', '28.4 %', '36,372', '70.7 %', '466', '0.9 %', '17,608', '34.5 %', '32,419', '63.5 %', '1,032', '2.0 %', '15,708', '30.9 %', '33,818', '66.5 %', '1,346', '2.6 %', '14,559', '28.6 %']"
2018,117,18,"['117', '14,199', '34.0 %', '27,113', '65.0 %', '418', '1.0 %', '16,992', '41.0 %', '23,808', '57.4 %', '677', '1.6 %', '15,177', '36.7 %', '25,207', '61.0 %', '962', '2.3 %', '14,152', '34.3 %']"
2018,118,18,"['118', '23,145', '47.0 %', '25,598', '52.0 %', '490', '1.0 %', '25,839', '52.7 %', '22,375', '45.6 %', '803', '1.6 %', '23,891', '48.9 %', '23,891', '48.9 %', '1,081', '2.2 %', '22,629', '46.4 %']"
2018,119,18,"['119', '14,578', '31.7 %', '30,978', '67.4 %', '438', '1.0 %', '17,485', '38.2 %', '27,554', '60.2 %', '724', '1.6 %', '15,598', '34.2 %', '28,989', '63.6 %', '999', '2.2 %', '14,331', '31.5 %']"
2018,120,18,"['120', '12,988', '30.4 %', '29,289', '68.7 %', '385', '0.9 %', '15,335', '36.1 %', '26,308', '62.0 %', '792', '1.9 %', '13,744', '32.5 %', '27,591', '65.2 %', '993', '2.3 %', '12,778', '30.2 %']"
2018,121,18,"['121', '40,896', '52.2 %', '36,819', '47.0 %', '693', '0.9 %', '45,753', '58.6 %', '30,825', '39.5 %', '1,497', '1.9 %', '41,567', '53.4 %', '34,472', '44.3 %', '1,746', '2.2 %', '40,270', '51.9 %']"
2018,122,18,"['122', '46,009', '56.3 %', '35,047', '42.9 %', '641', '0.8 %', '51,207', '62.9 %', '28,797', '35.4 %', '1,402', '1.7 %', '47,045', '58.0 %', '32,403', '39.9 %', '1,697', '2.1 %', '45,497', '56.2 %']"
2018,123,18,"['123', '18,370', '31.4 %', '39,554', '67.7 %', '530', '0.9 %', '21,814', '37.5 %', '35,158', '60.5 %', '1,128', '1.9 %', '19,384', '33.5 %', '37,071', '64.1 %', '1,405', '2.4 %', '18,100', '31.4 %']"
2018,124,18,"['124', '11,411', '28.7 %', '28,032', '70.4 %', '384', '1.0 %', '13,987', '35.3 %', '24,977', '63.0 %', '662', '1.7 %', '12,497', '31.6 %', '26,065', '66.0 %', '950', '2.4 %', '11,426', '28.9 %']"
2018,125,18,"['125', '21,025', '35.7 %', '37,319', '63.3 %', '573', '1.0 %', '24,639', '42.1 %', '32,805', '56.0 %', '1,117', '1.9 %', '22,263', '38.1 %', '34,677', '59.3 %', '1,492', '2.6 %', '20,819', '35.7 %']"
2018,126,18,"['126', '38,851', '59.4 %', '26,058', '39.8 %', '489', '0.7 %', '41,939', '64.1 %', '22,564', '34.5 %', '917', '1.4 %', '39,150', '59.9 %', '25,072', '38.4 %', '1,118', '1.7 %', '38,534', '59.1 %']"
2018,127,18,"['127', '40,573', '59.3 %', '27,326', '40.0 %', '487', '0.7 %', '43,673', '63.9 %', '23,777', '34.8 %', '913', '1.3 %', '41,027', '60.1 %', '26,144', '38.3 %', '1,100', '1.6 %', '40,035', '58.8 %']"
2018,128,18,"['128', '32,586', '66.8 %', '15,892', '32.6 %', '318', '0.7 %', '34,060', '69.7 %', '14,202', '29.1 %', '609', '1.2 %', '32,390', '66.4 %', '15,643', '32.1 %', '770', '1.6 %', '32,058', '65.8 %']"
2018,129,18,"['129', '38,281', '56.3 %', '29,112', '42.8 %', '565', '0.8 %', '41,744', '61.5 %', '25,004', '36.8 %', '1,129', '1.7 %', '38,488', '56.8 %', '27,888', '41.2 %', '1,386', '2.0 %', '37,639', '55.7 %']"
2018,130,18,"['130', '42,747', '66.6 %', '20,968', '32.7 %', '475', '0.7 %', '45,448', '70.8 %', '17,834', '27.8 %', '884', '1.4 %', '42,737', '66.7 %', '20,223', '31.6 %', '1,129', '1.8 %', '42,384', '66.3 %']"
2018,131,18,"['131', '5,628', '14.3 %', '33,440', '85.2 %', '199', '0.5 %', '7,293', '18.5 %', '31,698', '80.4 %', '424', '1.1 %', '6,129', '15.6 %', '32,813', '83.3 %', '450', '1.1 %', '5,714', '14.5 %']"
2018,99,19,"['99', '22,589', '40.8 %', '1,439', '2.6 %', '32,288', '58.9 %', '20,385', '37.2 %', '2,115', '3.9 %', '33,152', '60.1 %', '20,210', '36.6 %', '1,832', '3.3 %', '31,636', '57.6 %', '21,918', '39.9 %']"
2018,100,19,"['100', '30,954', '85.2 %', '857', '2.4 %', '4,735', '13.1 %', '29,973', '82.9 %', '1,448', '4.0 %', '5,316', '14.7 %', '30,059', '82.9 %', '898', '2.5 %', '4,469', '12.3 %', '30,922', '85.4 %']"
2018,101,19,"['101', '33,637', '67.6 %', '1,123', '2.3 %', '15,426', '31.2 %', '32,089', '65.0 %', '1,884', '3.8 %', '16,284', '32.9 %', '31,979', '64.5 %', '1,301', '2.6 %', '15,035', '30.4 %', '33,384', '67.5 %']"
2018,102,19,"['102', '29,246', '63.8 %', '1,214', '2.6 %', '16,571', '36.5 %', '27,066', '59.6 %', '1,788', '3.9 %', '17,450', '38.2 %', '26,877', '58.8 %', '1,372', '3.0 %', '15,704', '34.5 %', '28,565', '62.8 %']"
2018,103,19,"['103', '30,866', '73.2 %', '1,121', '2.7 %', '11,017', '26.4 %', '28,891', '69.2 %', '1,845', '4.4 %', '11,993', '28.6 %', '28,811', '68.6 %', '1,188', '2.8 %', '10,322', '24.7 %', '30,363', '72.6 %']"
2018,104,19,"['104', '25,922', '71.2 %', '884', '2.4 %', '9,932', '27.5 %', '24,583', '68.0 %', '1,621', '4.5 %', '10,621', '29.2 %', '24,822', '68.2 %', '929', '2.6 %', '9,616', '26.6 %', '25,631', '70.8 %']"
2018,105,19,"['105', '22,793', '59.7 %', '910', '2.4 %', '15,043', '39.7 %', '21,321', '56.3 %', '1,539', '4.1 %', '15,722', '41.3 %', '21,277', '55.8 %', '1,107', '2.9 %', '14,569', '38.4 %', '22,363', '59.0 %']"
2018,106,19,"['106', '23,308', '39.7 %', '1,457', '2.5 %', '35,512', '61.1 %', '20,669', '35.6 %', '1,911', '3.3 %', '36,441', '62.4 %', '20,280', '34.8 %', '1,633', '2.8 %', '34,411', '59.2 %', '22,305', '38.4 %']"
2018,107,19,"['107', '23,458', '63.8 %', '923', '2.5 %', '12,701', '34.8 %', '22,266', '61.0 %', '1,536', '4.2 %', '13,311', '36.3 %', '22,362', '60.9 %', '1,028', '2.8 %', '12,430', '34.0 %', '23,210', '63.5 %']"
2018,108,19,"['108', '42,211', '45.9 %', '2,091', '2.3 %', '54,488', '60.3 %', '33,409', '37.0 %', '2,441', '2.7 %', '57,320', '62.7 %', '32,171', '35.2 %', '1,980', '2.2 %', '49,569', '54.8 %', '39,044', '43.1 %']"
2018,109,19,"['109', '44,036', '78.3 %', '1,192', '2.1 %', '11,277', '20.1 %', '42,802', '76.4 %', '1,913', '3.4 %', '12,003', '21.4 %', '42,843', '76.3 %', '1,281', '2.3 %', '10,870', '19.4 %', '44,145', '78.8 %']"
2018,110,19,"['110', '28,164', '87.0 %', '588', '1.8 %', '3,556', '11.0 %', '27,657', '85.7 %', '1,077', '3.3 %', '3,884', '12.0 %', '27,909', '86.3 %', '552', '1.7 %', '3,453', '10.7 %', '28,348', '87.7 %']"
2018,111,19,"['111', '44,615', '78.1 %', '1,180', '2.1 %', '11,717', '20.6 %', '43,168', '75.9 %', '2,002', '3.5 %', '12,607', '22.1 %', '43,120', '75.7 %', '1,266', '2.2 %', '11,153', '19.6 %', '44,633', '78.4 %']"
2018,112,19,"['112', '34,039', '46.6 %', '1,909', '2.6 %', '39,816', '55.2 %', '29,836', '41.4 %', '2,491', '3.5 %', '41,398', '57.0 %', '29,273', '40.3 %', '2,012', '2.8 %', '37,903', '52.4 %', '32,604', '45.1 %']"
2018,113,19,"['113', '30,640', '58.7 %', '1,192', '2.3 %', '20,981', '40.5 %', '29,032', '56.0 %', '1,808', '3.5 %', '21,900', '42.1 %', '28,858', '55.5 %', '1,283', '2.5 %', '20,451', '39.4 %', '30,305', '58.4 %']"
2018,114,19,"['114', '41,120', '67.0 %', '2,020', '3.3 %', '20,648', '34.1 %', '37,008', '61.1 %', '2,872', '4.7 %', '22,267', '36.5 %', '36,695', '60.2 %', '2,031', '3.3 %', '18,796', '31.0 %', '39,798', '65.6 %']"
2018,115,19,"['115', '33,510', '56.2 %', '1,588', '2.7 %', '26,637', '45.1 %', '30,226', '51.2 %', '2,160', '3.7 %', '27,938', '47.0 %', '29,597', '49.8 %', '1,859', '3.1 %', '24,936', '42.2 %', '32,568', '55.1 %']"
2018,116,19,"['116', '34,779', '68.4 %', '1,482', '2.9 %', '15,393', '30.6 %', '32,695', '64.9 %', '2,298', '4.6 %', '16,455', '32.5 %', '32,061', '63.4 %', '2,073', '4.1 %', '14,558', '28.9 %', '34,336', '68.1 %']"
2018,117,19,"['117', '26,038', '63.0 %', '1,120', '2.7 %', '14,549', '35.4 %', '24,695', '60.2 %', '1,810', '4.4 %', '15,484', '37.6 %', '24,170', '58.6 %', '1,574', '3.8 %', '14,053', '34.2 %', '25,860', '62.9 %']"
2018,118,19,"['118', '24,833', '50.9 %', '1,326', '2.7 %', '23,416', '48.3 %', '23,148', '47.7 %', '1,946', '4.0 %', '23,900', '49.1 %', '22,643', '46.5 %', '2,131', '4.4 %', '22,732', '46.8 %', '24,479', '50.4 %']"
2018,119,19,"['119', '29,944', '65.8 %', '1,224', '2.7 %', '14,654', '32.4 %', '28,656', '63.4 %', '1,907', '4.2 %', '15,672', '34.5 %', '27,987', '61.6 %', '1,746', '3.8 %', '14,248', '31.5 %', '29,775', '65.8 %']"
2018,120,19,"['120', '28,284', '66.9 %', '1,217', '2.9 %', '13,367', '31.8 %', '26,919', '64.0 %', '1,757', '4.2 %', '14,108', '33.5 %', '26,444', '62.7 %', '1,620', '3.8 %', '12,722', '30.2 %', '28,138', '66.9 %']"
2018,121,19,"['121', '35,460', '45.7 %', '1,882', '2.4 %', '43,626', '56.7 %', '30,718', '39.9 %', '2,644', '3.4 %', '44,465', '57.5 %', '29,731', '38.4 %', '3,134', '4.1 %', '40,395', '52.4 %', '34,641', '45.0 %']"
2018,122,19,"['122', '33,553', '41.5 %', '1,890', '2.3 %', '48,747', '60.8 %', '29,018', '36.2 %', '2,460', '3.1 %', '49,915', '61.9 %', '27,800', '34.5 %', '2,921', '3.6 %', '45,675', '56.9 %', '32,671', '40.7 %']"
2018,123,19,"['123', '38,036', '65.9 %', '1,598', '2.8 %', '19,729', '34.5 %', '35,155', '61.4 %', '2,380', '4.2 %', '20,840', '36.2 %', '34,280', '59.6 %', '2,411', '4.2 %', '18,071', '31.5 %', '37,510', '65.4 %']"
2018,124,19,"['124', '26,961', '68.3 %', '1,110', '2.8 %', '11,581', '29.5 %', '25,823', '65.8 %', '1,813', '4.6 %', '12,585', '32.0 %', '25,276', '64.2 %', '1,507', '3.8 %', '11,299', '28.8 %', '26,823', '68.4 %']"
2018,125,19,"['125', '35,876', '61.5 %', '1,682', '2.9 %', '21,636', '37.4 %', '33,717', '58.2 %', '2,535', '4.4 %', '22,822', '39.3 %', '32,708', '56.3 %', '2,534', '4.4 %', '20,736', '35.8 %', '35,474', '61.2 %']"
2018,126,19,"['126', '25,309', '38.8 %', '1,378', '2.1 %', '40,689', '62.6 %', '22,618', '34.8 %', '1,667', '2.6 %', '40,065', '61.6 %', '23,239', '35.7 %', '1,750', '2.7 %', '38,885', '59.9 %', '24,911', '38.4 %']"
2018,127,19,"['127', '26,712', '39.2 %', '1,381', '2.0 %', '42,045', '61.9 %', '24,106', '35.5 %', '1,723', '2.5 %', '41,438', '61.0 %', '24,625', '36.2 %', '1,908', '2.8 %', '40,448', '59.7 %', '26,195', '38.6 %']"
2018,128,19,"['128', '15,801', '32.4 %', '889', '1.8 %', '32,861', '67.7 %', '14,521', '29.9 %', '1,164', '2.4 %', '32,666', '67.2 %', '14,686', '30.2 %', '1,250', '2.6 %', '32,157', '66.2 %', '15,703', '32.3 %']"
2018,129,19,"['129', '28,404', '42.0 %', '1,585', '2.3 %', '40,012', '59.5 %', '25,119', '37.4 %', '2,116', '3.1 %', '39,542', '58.7 %', '25,935', '38.5 %', '1,898', '2.8 %', '37,882', '56.3 %', '28,071', '41.7 %']"
2018,130,19,"['130', '20,254', '31.7 %', '1,309', '2.0 %', '44,239', '69.4 %', '17,974', '28.2 %', '1,554', '2.4 %', '43,596', '68.4 %', '18,438', '28.9 %', '1,736', '2.7 %', '42,753', '67.1 %', '19,850', '31.2 %']"
2018,131,19,"['131', '33,131', '84.1 %', '542', '1.4 %', '5,964', '15.2 %', '32,413', '82.4 %', '981', '2.5 %', '6,235', '15.9 %', '32,545', '82.8 %', '536', '1.4 %', '5,562', '14.1 %', '33,318', '84.8 %']"
2018,99,20,"['99', '1,375', '2.5 %', '32,416', '59.0 %', '20,468', '37.3 %', '2,030', '3.7 %', '32,591', '59.6 %', '22,114', '40.4 %', '32,742', '60.0 %', '21,826', '40.0 %', '32,624', '59.8 %', '21,974', '40.2 %']"
2018,100,20,"['100', '797', '2.2 %', '4,934', '13.6 %', '30,241', '83.6 %', '1,015', '2.8 %', '4,736', '13.1 %', '31,329', '86.9 %', '4,961', '13.8 %', '31,065', '86.2 %', '4,877', '13.5 %', '31,172', '86.5 %']"
2018,101,20,"['101', '1,027', '2.1 %', '15,619', '31.6 %', '32,266', '65.3 %', '1,524', '3.1 %', '15,640', '31.7 %', '33,711', '68.3 %', '15,787', '32.0 %', '33,477', '68.0 %', '15,728', '31.9 %', '33,587', '68.1 %']"
2018,102,20,"['102', '1,228', '2.7 %', '16,787', '36.9 %', '27,206', '59.8 %', '1,473', '3.2 %', '16,356', '36.2 %', '28,876', '63.8 %', '16,834', '37.3 %', '28,321', '62.7 %', '16,750', '37.0 %', '28,526', '63.0 %']"
2018,103,20,"['103', '1,121', '2.7 %', '11,185', '26.8 %', '29,168', '69.9 %', '1,394', '3.3 %', '10,803', '26.0 %', '30,776', '74.0 %', '11,172', '26.9 %', '30,362', '73.1 %', '11,103', '26.7 %', '30,519', '73.3 %']"
2018,104,20,"['104', '970', '2.7 %', '10,089', '27.9 %', '24,915', '68.9 %', '1,170', '3.2 %', '9,968', '27.7 %', '26,082', '72.3 %', '10,297', '28.6 %', '25,687', '71.4 %', '10,143', '28.1 %', '25,902', '71.9 %']"
2018,105,20,"['105', '995', '2.6 %', '15,259', '40.2 %', '21,490', '56.7 %', '1,180', '3.1 %', '15,108', '40.0 %', '22,659', '60.0 %', '15,425', '40.9 %', '22,295', '59.1 %', '15,286', '40.5 %', '22,503', '59.5 %']"
2018,106,20,"['106', '1,376', '2.4 %', '35,781', '61.7 %', '20,590', '35.5 %', '1,645', '2.8 %', '35,327', '61.0 %', '22,606', '39.0 %', '35,671', '61.7 %', '22,142', '38.3 %', '35,497', '61.3 %', '22,425', '38.7 %']"
2018,107,20,"['107', '924', '2.5 %', '12,930', '35.4 %', '22,480', '61.6 %', '1,103', '3.0 %', '12,882', '35.4 %', '23,488', '64.6 %', '13,101', '36.1 %', '23,209', '63.9 %', '13,010', '35.8 %', '23,381', '64.2 %']"
2018,108,20,"['108', '1,905', '2.1 %', '54,680', '60.5 %', '33,510', '37.1 %', '2,238', '2.5 %', '51,617', '57.4 %', '38,364', '42.6 %', '53,646', '59.7 %', '36,188', '40.3 %', '53,656', '59.6 %', '36,354', '40.4 %']"
2018,109,20,"['109', '997', '1.8 %', '11,500', '20.5 %', '43,082', '77.0 %', '1,385', '2.5 %', '11,295', '20.2 %', '44,589', '79.8 %', '11,561', '20.7 %', '44,214', '79.3 %', '11,451', '20.5 %', '44,397', '79.5 %']"
2018,110,20,"['110', '516', '1.6 %', '3,588', '11.1 %', '28,002', '86.7 %', '693', '2.1 %', '3,605', '11.2 %', '28,609', '88.8 %', '3,730', '11.6 %', '28,473', '88.4 %', '3,731', '11.6 %', '28,487', '88.4 %']"
2018,111,20,"['111', '1,110', '2.0 %', '11,844', '20.8 %', '43,555', '76.6 %', '1,465', '2.6 %', '11,679', '20.6 %', '45,044', '79.4 %', '12,013', '21.2 %', '44,651', '78.8 %', '11,948', '21.1 %', '44,716', '78.9 %']"
2018,112,20,"['112', '1,811', '2.5 %', '40,130', '55.6 %', '29,964', '41.5 %', '2,112', '2.9 %', '39,331', '54.7 %', '32,535', '45.3 %', '40,088', '55.9 %', '31,654', '44.1 %', '39,978', '55.6 %', '31,902', '44.4 %']"
2018,113,20,"['113', '1,117', '2.2 %', '21,256', '41.0 %', '29,211', '56.3 %', '1,388', '2.7 %', '21,106', '40.8 %', '30,562', '59.2 %', '21,437', '41.5 %', '30,162', '58.5 %', '21,279', '41.2 %', '30,408', '58.8 %']"
2018,114,20,"['114', '2,038', '3.4 %', '20,949', '34.6 %', '37,064', '61.3 %', '2,466', '4.1 %', '19,854', '33.0 %', '40,366', '67.0 %', '20,578', '34.3 %', '39,493', '65.7 %', '20,633', '34.3 %', '39,566', '65.7 %']"
2018,115,20,"['115', '1,597', '2.7 %', '26,915', '45.6 %', '30,186', '51.1 %', '1,942', '3.3 %', '26,253', '44.6 %', '32,575', '55.4 %', '26,867', '45.7 %', '31,878', '54.3 %', '26,648', '45.3 %', '32,204', '54.7 %']"
2018,116,20,"['116', '1,527', '3.0 %', '15,678', '31.1 %', '32,933', '65.4 %', '1,760', '3.5 %', '15,147', '30.2 %', '35,065', '69.8 %', '15,856', '31.6 %', '34,282', '68.4 %', '15,623', '31.1 %', '34,600', '68.9 %']"
2018,117,20,"['117', '1,178', '2.9 %', '14,812', '36.1 %', '24,937', '60.7 %', '1,335', '3.2 %', '14,683', '35.9 %', '26,259', '64.1 %', '15,104', '36.9 %', '25,811', '63.1 %', '14,874', '36.3 %', '26,096', '63.7 %']"
2018,118,20,"['118', '1,355', '2.8 %', '23,694', '48.8 %', '23,310', '48.0 %', '1,560', '3.2 %', '23,376', '48.3 %', '24,981', '51.7 %', '24,024', '49.7 %', '24,282', '50.3 %', '23,754', '49.1 %', '24,600', '50.9 %']"
2018,119,20,"['119', '1,249', '2.8 %', '14,903', '32.9 %', '28,864', '63.8 %', '1,486', '3.3 %', '14,737', '32.6 %', '30,405', '67.4 %', '15,258', '33.9 %', '29,795', '66.1 %', '15,021', '33.3 %', '30,108', '66.7 %']"
2018,120,20,"['120', '1,203', '2.9 %', '13,610', '32.4 %', '27,017', '64.2 %', '1,428', '3.4 %', '13,351', '31.8 %', '28,644', '68.2 %', '13,830', '33.0 %', '28,091', '67.0 %', '13,577', '32.4 %', '28,367', '67.6 %']"
2018,121,20,"['121', '1,993', '2.6 %', '44,180', '57.4 %', '30,605', '39.7 %', '2,215', '2.9 %', '42,509', '55.4 %', '34,224', '44.6 %', '44,061', '57.5 %', '32,544', '42.5 %', '43,775', '57.1 %', '32,911', '42.9 %']"
2018,122,20,"['122', '1,926', '2.4 %', '49,019', '61.1 %', '29,099', '36.3 %', '2,096', '2.6 %', '47,724', '59.7 %', '32,206', '40.3 %', '49,058', '61.4 %', '30,806', '38.6 %', '48,641', '60.9 %', '31,288', '39.1 %']"
2018,123,20,"['123', '1,731', '3.0 %', '20,008', '34.9 %', '35,346', '61.7 %', '1,926', '3.4 %', '19,035', '33.3 %', '38,047', '66.7 %', '20,063', '35.2 %', '36,897', '64.8 %', '19,923', '34.9 %', '37,113', '65.1 %']"
2018,124,20,"['124', '1,112', '2.8 %', '11,884', '30.3 %', '26,071', '66.4 %', '1,282', '3.3 %', '11,777', '30.1 %', '27,358', '69.9 %', '12,242', '31.3 %', '26,852', '68.7 %', '11,958', '30.6 %', '27,174', '69.4 %']"
2018,125,20,"['125', '1,724', '3.0 %', '22,020', '38.0 %', '33,883', '58.5 %', '1,975', '3.4 %', '21,720', '37.6 %', '36,024', '62.4 %', '22,432', '38.9 %', '35,218', '61.1 %', '21,934', '38.0 %', '35,806', '62.0 %']"
2018,126,20,"['126', '1,121', '1.7 %', '40,778', '62.8 %', '22,837', '35.2 %', '1,299', '2.0 %', '40,066', '61.9 %', '24,663', '38.1 %', '40,204', '62.1 %', '24,489', '37.9 %', '40,734', '62.9 %', '23,996', '37.1 %']"
2018,127,20,"['127', '1,158', '1.7 %', '42,171', '62.2 %', '24,250', '35.8 %', '1,394', '2.1 %', '41,591', '61.5 %', '26,002', '38.5 %', '41,712', '61.7 %', '25,841', '38.3 %', '42,147', '62.4 %', '25,434', '37.6 %']"
2018,128,20,"['128', '697', '1.4 %', '32,961', '67.9 %', '14,688', '30.3 %', '875', '1.8 %', '32,950', '68.0 %', '15,485', '32.0 %', '33,019', '68.2 %', '15,373', '31.8 %', '33,111', '68.4 %', '15,263', '31.6 %']"
2018,129,20,"['129', '1,299', '1.9 %', '40,190', '59.8 %', '25,337', '37.7 %', '1,660', '2.5 %', '39,298', '58.7 %', '27,632', '41.3 %', '39,388', '58.9 %', '27,449', '41.1 %', '40,302', '60.2 %', '26,594', '39.8 %']"
2018,130,20,"['130', '1,102', '1.7 %', '44,166', '69.4 %', '18,225', '28.6 %', '1,290', '2.0 %', '43,892', '69.1 %', '19,625', '30.9 %', '44,003', '69.3 %', '19,474', '30.7 %', '44,346', '69.8 %', '19,173', '30.2 %']"
2018,131,20,"['131', '431', '1.1 %', '5,981', '15.2 %', '32,724', '83.3 %', '575', '1.5 %', '5,811', '14.8 %', '33,416', '85.2 %', '5,900', '15.1 %', '33,272', '84.9 %', '6,031', '15.4 %', '33,188', '84.6 %']"
2018,99,21,"['99', '32,029', '58.5 %', '1,529', '2.8 %', '21,172', '38.7 %', '32,814', '60.3 %', '21,618', '39.7 %', '34,343', '79.2 %', '9,009', '20.8 %']"
2018,100,21,"['100', '4,546', '12.6 %', '762', '2.1 %', '30,850', '85.3 %', '4,879', '13.5 %', '31,174', '86.5 %', '6,673', '35.7 %', '12,041', '64.3 %']"
2018,101,21,"['101', '15,266', '30.9 %', '1,066', '2.2 %', '33,055', '66.9 %', '15,823', '32.1 %', '33,402', '67.9 %', '17,912', '57.9 %', '13,006', '42.1 %']"
2018,102,21,"['102', '16,025', '35.4 %', '1,154', '2.5 %', '28,143', '62.1 %', '16,811', '37.3 %', '28,256', '62.7 %', '18,838', '61.0 %', '12,045', '39.0 %']"
2018,103,21,"['103', '10,537', '25.3 %', '1,088', '2.6 %', '30,024', '72.1 %', '11,125', '26.8 %', '30,310', '73.2 %', '13,441', '48.7 %', '14,177', '51.3 %']"
2018,104,21,"['104', '9,724', '26.9 %', '867', '2.4 %', '25,534', '70.7 %', '10,209', '28.4 %', '25,777', '71.6 %', '12,080', '53.3 %', '10,581', '46.7 %']"
2018,105,21,"['105', '14,805', '39.1 %', '887', '2.3 %', '22,160', '58.5 %', '15,393', '40.9 %', '22,272', '59.1 %', '16,888', '63.6 %', '9,658', '36.4 %']"
2018,106,21,"['106', '34,936', '60.2 %', '1,422', '2.5 %', '21,646', '37.3 %', '35,693', '61.8 %', '22,063', '38.2 %', '37,352', '81.1 %', '8,681', '18.9 %']"
2018,107,21,"['107', '12,635', '34.7 %', '846', '2.3 %', '22,968', '63.0 %', '13,084', '36.0 %', '23,218', '64.0 %', '14,601', '60.9 %', '9,391', '39.1 %']"
2018,108,21,"['108', '51,216', '57.0 %', '1,855', '2.1 %', '36,761', '40.9 %', '53,391', '60.1 %', '35,495', '39.9 %', '57,689', '78.0 %', '16,227', '22.0 %']"
2018,109,21,"['109', '10,969', '19.6 %', '995', '1.8 %', '43,972', '78.6 %', '11,489', '20.6 %', '44,339', '79.4 %', '14,435', '44.0 %', '18,370', '56.0 %']"
2018,110,21,"['110', '3,468', '10.7 %', '427', '1.3 %', '28,412', '87.9 %', '3,703', '11.5 %', '28,525', '88.5 %', '5,153', '36.9 %', '8,807', '63.1 %']"
2018,111,21,"['111', '11,329', '19.9 %', '1,036', '1.8 %', '44,431', '78.2 %', '11,919', '21.0 %', '44,771', '79.0 %', '14,922', '45.2 %', '18,087', '54.8 %']"
2018,112,21,"['112', '38,665', '53.8 %', '1,754', '2.4 %', '31,400', '43.7 %', '39,977', '56.0 %', '31,406', '44.0 %', '42,874', '74.8 %', '14,448', '25.2 %']"
2018,113,21,"['113', '20,802', '40.2 %', '993', '1.9 %', '29,943', '57.9 %', '21,371', '41.4 %', '30,202', '58.6 %', '23,585', '65.3 %', '12,524', '34.7 %']"
2018,114,21,"['114', '19,387', '32.2 %', '2,046', '3.4 %', '38,796', '64.4 %', '20,527', '34.4 %', '39,224', '65.6 %', '24,128', '54.9 %', '19,795', '45.1 %']"
2018,115,21,"['115', '25,903', '44.0 %', '1,491', '2.5 %', '31,437', '53.4 %', '26,860', '45.9 %', '31,647', '54.1 %', '29,631', '65.9 %', '15,356', '34.1 %']"
2018,116,21,"['116', '14,788', '29.4 %', '1,492', '3.0 %', '34,009', '67.6 %', '15,838', '31.6 %', '34,231', '68.4 %', '19,661', '55.5 %', '15,769', '44.5 %']"
2018,117,21,"['117', '14,313', '34.8 %', '1,113', '2.7 %', '25,653', '62.4 %', '15,038', '36.8 %', '25,843', '63.2 %', '17,968', '63.2 %', '10,483', '36.8 %']"
2018,118,21,"['118', '23,122', '47.8 %', '1,319', '2.7 %', '23,964', '49.5 %', '23,948', '49.6 %', '24,315', '50.4 %', '26,703', '71.7 %', '10,538', '28.3 %']"
2018,119,21,"['119', '14,492', '32.0 %', '1,175', '2.6 %', '29,554', '65.4 %', '15,148', '33.6 %', '29,904', '66.4 %', '18,184', '60.6 %', '11,821', '39.4 %']"
2018,120,21,"['120', '13,059', '31.1 %', '1,167', '2.8 %', '27,795', '66.1 %', '13,899', '33.2 %', '27,996', '66.8 %', '16,320', '58.9 %', '11,384', '41.1 %']"
2018,121,21,"['121', '41,901', '54.7 %', '1,935', '2.5 %', '32,772', '42.8 %', '44,439', '58.1 %', '31,991', '41.9 %', '48,652', '75.0 %', '16,217', '25.0 %']"
2018,122,21,"['122', '47,026', '58.9 %', '1,878', '2.4 %', '30,991', '38.8 %', '49,375', '62.0 %', '30,311', '38.0 %', '53,520', '77.8 %', '15,281', '22.2 %']"
2018,123,21,"['123', '18,778', '32.9 %', '1,656', '2.9 %', '36,624', '64.2 %', '20,248', '35.6 %', '36,610', '64.4 %', '24,273', '60.1 %', '16,115', '39.9 %']"
2018,124,21,"['124', '11,491', '29.3 %', '1,074', '2.7 %', '26,645', '68.0 %', '12,096', '31.0 %', '26,975', '69.0 %', '14,943', '57.9 %', '10,859', '42.1 %']"
2018,125,21,"['125', '21,158', '36.6 %', '1,753', '3.0 %', '34,917', '60.4 %', '22,275', '38.7 %', '35,305', '61.3 %', '26,412', '62.7 %', '15,684', '37.3 %']"
2018,126,21,"['126', '39,623', '61.2 %', '1,140', '1.8 %', '23,934', '37.0 %', '40,915', '63.4 %', '23,628', '36.6 %', '42,723', '83.1 %', '8,710', '16.9 %']"
2018,127,21,"['127', '41,051', '60.7 %', '1,128', '1.7 %', '25,413', '37.6 %', '42,369', '62.8 %', '25,053', '37.2 %', '44,198', '81.3 %', '10,152', '18.7 %']"
2018,128,21,"['128', '32,553', '67.3 %', '736', '1.5 %', '15,114', '31.2 %', '33,201', '68.8 %', '15,079', '31.2 %', '34,299', '86.6 %', '5,321', '13.4 %']"
2018,129,21,"['129', '38,709', '57.9 %', '1,302', '1.9 %', '26,865', '40.2 %', '40,547', '60.8 %', '26,102', '39.2 %', '42,565', '81.3 %', '9,809', '18.7 %']"
